2026-09-13 10:04:58 | INFO | movieclaw_db.engine | 数据库引擎已初始化：sqlite+aiosqlite:///./.tmp-uidev/data/movieclaw.db
2026-09-13 19:23:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:25:01 CST)" executed successfully
2026-09-13 19:23:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=9.37 message=request completed
2026-09-13 19:23:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=3.87 message=request completed
2026-09-13 19:23:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.55 message=request completed
2026-09-13 19:23:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=25.82 message=request completed
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Running job "检查应用更新 (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" (scheduled at 2026-09-13 19:23:55.885726+08:00)
2026-09-13 19:23:55 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：check_app_update（检查应用更新）
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Job "检查应用更新 (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" executed successfully
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Running job "回收站到期清理 (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" (scheduled at 2026-09-13 19:23:55.903984+08:00)
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Running job "订阅被动匹配（兜底扫描） (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" (scheduled at 2026-09-13 19:23:55.904517+08:00)
2026-09-13 19:23:55 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：match_new_torrents（订阅被动匹配（兜底扫描））
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Job "订阅被动匹配（兜底扫描） (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" executed successfully
2026-09-13 19:23:55 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：library_recycle_purge（回收站到期清理）
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Running job "监听导入（兜底巡检） (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" (scheduled at 2026-09-13 19:23:55.929017+08:00)
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Job "回收站到期清理 (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" executed successfully
2026-09-13 19:23:55 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：library_ingest（监听导入（兜底巡检））
2026-09-13 19:23:55 | INFO | apscheduler.executors.default | Job "监听导入（兜底巡检） (trigger: interval[1:00:00], next run at: 2026-09-13 20:23:55 CST)" executed successfully
2026-09-13 19:24:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.10 message=request completed
2026-09-13 19:24:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=3.52 message=request completed
2026-09-13 19:24:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.66 message=request completed
2026-09-13 19:24:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=15.38 message=request completed
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Running job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" (scheduled at 2026-09-13 19:25:01.824088+08:00)
2026-09-13 19:25:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_media_series（作品系列回填）
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" executed successfully
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Running job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" (scheduled at 2026-09-13 19:25:01.841802+08:00)
2026-09-13 19:25:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：check_download_progress（订阅下载换源巡检）
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Running job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" (scheduled at 2026-09-13 19:25:01.850418+08:00)
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:27:01 CST)" (scheduled at 2026-09-13 19:25:01.853337+08:00)
2026-09-13 19:25:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_nfo_absorption（本地 NFO 吸收回填）
2026-09-13 19:25:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:27:01 CST)" executed successfully
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Running job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" (scheduled at 2026-09-13 19:25:01.867047+08:00)
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" executed successfully
2026-09-13 19:25:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：ratio_boost（自动刷分享率）
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" executed successfully
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" executed successfully
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Running job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" (scheduled at 2026-09-13 19:25:01.916336+08:00)
2026-09-13 19:25:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：search_wanted（订阅缺口搜索）
2026-09-13 19:25:01 | INFO | apscheduler.executors.default | Job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:30:01 CST)" executed successfully
2026-09-13 19:25:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.32 message=request completed
2026-09-13 19:25:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=10.13 message=request completed
2026-09-13 19:25:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.39 message=request completed
2026-09-13 19:25:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.27 message=request completed
2026-09-13 19:26:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.49 message=request completed
2026-09-13 19:26:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.29 message=request completed
2026-09-13 19:26:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.69 message=request completed
2026-09-13 19:26:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.61 message=request completed
2026-09-13 19:27:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:29:01 CST)" (scheduled at 2026-09-13 19:27:01.853337+08:00)
2026-09-13 19:27:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:27:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:29:01 CST)" executed successfully
2026-09-13 19:27:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.45 message=request completed
2026-09-13 19:27:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=3.92 message=request completed
2026-09-13 19:27:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.64 message=request completed
2026-09-13 19:27:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.79 message=request completed
2026-09-13 19:28:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=13.20 message=request completed
2026-09-13 19:28:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.01 message=request completed
2026-09-13 19:28:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=10.00 message=request completed
2026-09-13 19:28:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=17.03 message=request completed
2026-09-13 19:29:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:31:01 CST)" (scheduled at 2026-09-13 19:29:01.853337+08:00)
2026-09-13 19:29:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:29:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:31:01 CST)" executed successfully
2026-09-13 19:29:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.88 message=request completed
2026-09-13 19:29:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=15.09 message=request completed
2026-09-13 19:29:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.84 message=request completed
2026-09-13 19:29:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=19.42 message=request completed
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Running job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" (scheduled at 2026-09-13 19:30:01.824088+08:00)
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Running job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" (scheduled at 2026-09-13 19:30:01.841802+08:00)
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Running job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" (scheduled at 2026-09-13 19:30:01.850418+08:00)
2026-09-13 19:30:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：check_download_progress（订阅下载换源巡检）
2026-09-13 19:30:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_nfo_absorption（本地 NFO 吸收回填）
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" executed successfully
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Running job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" (scheduled at 2026-09-13 19:30:01.867047+08:00)
2026-09-13 19:30:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_media_series（作品系列回填）
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" executed successfully
2026-09-13 19:30:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：ratio_boost（自动刷分享率）
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" executed successfully
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" executed successfully
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Running job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" (scheduled at 2026-09-13 19:30:01.916336+08:00)
2026-09-13 19:30:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：search_wanted（订阅缺口搜索）
2026-09-13 19:30:01 | INFO | apscheduler.executors.default | Job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:35:01 CST)" executed successfully
2026-09-13 19:30:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=12.70 message=request completed
2026-09-13 19:30:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.10 message=request completed
2026-09-13 19:30:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.50 message=request completed
2026-09-13 19:30:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=19.34 message=request completed
2026-09-13 19:31:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:33:01 CST)" (scheduled at 2026-09-13 19:31:01.853337+08:00)
2026-09-13 19:31:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:31:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:33:01 CST)" executed successfully
2026-09-13 19:31:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.56 message=request completed
2026-09-13 19:31:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.04 message=request completed
2026-09-13 19:31:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.19 message=request completed
2026-09-13 19:31:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=28.90 message=request completed
2026-09-13 19:32:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=8.90 message=request completed
2026-09-13 19:32:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.50 message=request completed
2026-09-13 19:32:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.56 message=request completed
2026-09-13 19:32:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.98 message=request completed
2026-09-13 19:33:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:35:01 CST)" (scheduled at 2026-09-13 19:33:01.853337+08:00)
2026-09-13 19:33:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:33:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:35:01 CST)" executed successfully
2026-09-13 19:33:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.55 message=request completed
2026-09-13 19:33:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.12 message=request completed
2026-09-13 19:33:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.63 message=request completed
2026-09-13 19:33:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=16.13 message=request completed
2026-09-13 19:34:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=10.64 message=request completed
2026-09-13 19:34:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.16 message=request completed
2026-09-13 19:34:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.17 message=request completed
2026-09-13 19:34:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.67 message=request completed
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Running job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" (scheduled at 2026-09-13 19:35:01.824088+08:00)
2026-09-13 19:35:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_media_series（作品系列回填）
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Running job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" (scheduled at 2026-09-13 19:35:01.841802+08:00)
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" executed successfully
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Running job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" (scheduled at 2026-09-13 19:35:01.850418+08:00)
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:37:01 CST)" (scheduled at 2026-09-13 19:35:01.853337+08:00)
2026-09-13 19:35:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：check_download_progress（订阅下载换源巡检）
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Running job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" (scheduled at 2026-09-13 19:35:01.867047+08:00)
2026-09-13 19:35:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_nfo_absorption（本地 NFO 吸收回填）
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" executed successfully
2026-09-13 19:35:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：ratio_boost（自动刷分享率）
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" executed successfully
2026-09-13 19:35:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:37:01 CST)" executed successfully
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" executed successfully
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Running job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" (scheduled at 2026-09-13 19:35:01.916336+08:00)
2026-09-13 19:35:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：search_wanted（订阅缺口搜索）
2026-09-13 19:35:01 | INFO | apscheduler.executors.default | Job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:40:01 CST)" executed successfully
2026-09-13 19:35:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=13.14 message=request completed
2026-09-13 19:35:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.34 message=request completed
2026-09-13 19:35:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.66 message=request completed
2026-09-13 19:35:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=18.15 message=request completed
2026-09-13 19:36:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.87 message=request completed
2026-09-13 19:36:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=10.42 message=request completed
2026-09-13 19:36:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.27 message=request completed
2026-09-13 19:36:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=13.28 message=request completed
2026-09-13 19:36:44 | INFO | apscheduler.executors.default | Running job "洗版基线回填 (trigger: interval[0:15:00], next run at: 2026-09-13 19:51:44 CST)" (scheduled at 2026-09-13 19:36:44.071625+08:00)
2026-09-13 19:36:44 | INFO | apscheduler.executors.default | Running job "元数据定时刷新 (trigger: interval[0:15:00], next run at: 2026-09-13 19:51:44 CST)" (scheduled at 2026-09-13 19:36:44.086398+08:00)
2026-09-13 19:36:44 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_upgrade_snapshots（洗版基线回填）
2026-09-13 19:36:44 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：refresh_media_metadata（元数据定时刷新）
2026-09-13 19:36:44 | INFO | apscheduler.executors.default | Job "洗版基线回填 (trigger: interval[0:15:00], next run at: 2026-09-13 19:51:44 CST)" executed successfully
2026-09-13 19:36:44 | INFO | apscheduler.executors.default | Job "元数据定时刷新 (trigger: interval[0:15:00], next run at: 2026-09-13 19:51:44 CST)" executed successfully
2026-09-13 19:37:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:39:01 CST)" (scheduled at 2026-09-13 19:37:01.853337+08:00)
2026-09-13 19:37:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:37:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:39:01 CST)" executed successfully
2026-09-13 19:37:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.11 message=request completed
2026-09-13 19:37:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.54 message=request completed
2026-09-13 19:37:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=15.01 message=request completed
2026-09-13 19:37:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=18.18 message=request completed
2026-09-13 19:38:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=9.54 message=request completed
2026-09-13 19:38:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.50 message=request completed
2026-09-13 19:38:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.85 message=request completed
2026-09-13 19:38:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.45 message=request completed
2026-09-13 19:39:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:41:01 CST)" (scheduled at 2026-09-13 19:39:01.853337+08:00)
2026-09-13 19:39:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:39:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:41:01 CST)" executed successfully
2026-09-13 19:39:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.63 message=request completed
2026-09-13 19:39:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=14.51 message=request completed
2026-09-13 19:39:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.86 message=request completed
2026-09-13 19:39:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=16.66 message=request completed
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Running job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" (scheduled at 2026-09-13 19:40:01.824088+08:00)
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Running job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" (scheduled at 2026-09-13 19:40:01.841802+08:00)
2026-09-13 19:40:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_media_series（作品系列回填）
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Running job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" (scheduled at 2026-09-13 19:40:01.850418+08:00)
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Running job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" (scheduled at 2026-09-13 19:40:01.867047+08:00)
2026-09-13 19:40:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：check_download_progress（订阅下载换源巡检）
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" executed successfully
2026-09-13 19:40:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_nfo_absorption（本地 NFO 吸收回填）
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" executed successfully
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" executed successfully
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Running job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" (scheduled at 2026-09-13 19:40:01.916336+08:00)
2026-09-13 19:40:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：ratio_boost（自动刷分享率）
2026-09-13 19:40:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：search_wanted（订阅缺口搜索）
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" executed successfully
2026-09-13 19:40:01 | INFO | apscheduler.executors.default | Job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 19:45:01 CST)" executed successfully
2026-09-13 19:40:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=10.83 message=request completed
2026-09-13 19:40:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.81 message=request completed
2026-09-13 19:40:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.96 message=request completed
2026-09-13 19:40:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.51 message=request completed
2026-09-13 19:41:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:43:01 CST)" (scheduled at 2026-09-13 19:41:01.853337+08:00)
2026-09-13 19:41:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 19:41:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 19:43:01 CST)" executed successfully
2026-09-13 19:41:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=13.64 message=request completed
2026-09-13 19:41:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.13 message=request completed
2026-09-13 19:41:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.78 message=request completed
